Location,Price (RM),Bathrooms,Car Parks,Type,Size,Furnishing,Bedrooms,Store,Size_Encoded
101,410000,2,1,58,1210,1,3,1,755
73,248000,2,1,61,832,1,3,0,382
73,420000,2,1,61,1231,1,3,0,776
10,2000000,3,0,9,1875,1,3,1,1326
43,1760000,4,0,58,2411,1,3,1,1657
34,1280000,6,2,24,1760,1,6,0,1247
54,810000,2,0,83,1128,1,3,0,676
29,630000,3,2,61,1474,1,3,0,1007
101,2500000,6,0,45,6695,2,5,0,3052
78,3900000,5,0,45,5230,4,4,1,2749
43,4700000,6,2,82,3300,1,4,1,2081
54,1450000,4,2,58,1496,1,3,1,1024
54,1200000,4,2,57,2200,1,4,0,1541
101,415000,2,2,83,905,1,3,0,454
51,385000,2,1,61,1045,2,3,0,592
69,828000,2,2,61,1319,1,3,0,859
80,635000,3,0,8,1170,4,4,1,717
54,2600000,4,3,58,2702,1,4,1,1809
43,1350000,1,1,82,1020,0,1,1,567
43,2157300,2,1,82,1490,0,2,1,1019
43,1420000,2,1,82,1090,0,1,1,638
43,1800000,2,1,82,1300,0,2,1,841
85,430000,2,1,61,936,0,2,1,485
85,400000,2,1,61,936,0,2,1,485
16,650000,2,3,57,1212,4,3,2,757
16,500000,1,1,82,667,1,1,1,222
43,4840000,5,0,82,3513,1,3,1,2181
43,3100000,3,0,82,1932,0,2,1,1369
43,5950000,0,2,82,3500,0,3,1,2175
43,10000,4,0,82,1932,0,2,1,1369
43,4976000,5,0,82,3274,0,3,0,2069
43,1950000,2,1,82,1495,0,2,0,1023
43,2500000,4,1,82,2543,0,3,0,1732
54,2000000,4,0,57,3000,0,4,1,1938
27,2150000,3,0,57,1808,0,4,0,1282
5,650000,2,0,8,880,0,3,0,430
45,730000,2,0,0,1540,1,3,0,1063
45,365000,2,0,14,630,2,4,0,187
36,420000,2,2,38,1221,2,3,0,766
54,3720000,0,0,51,6200,3,0,0,2962
16,1130000,2,2,83,1254,0,3,0,799
16,930000,3,2,86,1513,1,4,1,1040
43,1950000,5,2,57,2315,4,4,0,1606
80,930000,3,3,57,2024,0,3,1,1428
9,555000,1,1,86,648,1,1,1,204
36,553000,2,1,61,1210,1,3,1,755
36,680000,3,0,95,1800,1,4,0,1276
85,620000,2,1,82,935,2,3,0,484
43,2900000,4,2,57,3606,4,4,0,2222
54,950000,2,2,83,1583,1,2,0,1100
3,915000,4,3,79,2900,1,4,1,1893
54,610000,1,1,86,743,0,1,0,296
43,4300000,5,2,57,3285,1,3,2,2073
2,1250000,3,1,61,1894,1,4,1,1341
43,2573000,4,2,58,2144,2,3,1,1509
14,5200000,4,1,83,2450,0,3,2,1680
54,1650000,4,2,61,2318,1,4,1,1608
43,2358000,4,2,58,2245,2,3,1,1565
43,1522000,2,1,58,2174,2,3,0,1530
29,795000,3,2,57,1315,0,3,0,855
69,688000,2,2,95,1500,1,3,0,1028
78,398000,1,0,86,495,0,1,0,81
85,6500000,5,0,49,7188,0,5,1,3136
80,680000,3,1,83,1279,0,3,1,823
54,2000000,6,2,57,2552,0,4,1,1738
85,579999,2,1,61,1337,4,3,0,877
10,5500000,7,0,45,6135,2,7,0,2953
24,9000000,6,0,45,10796,2,7,0,3579
45,478000,2,1,83,1137,1,3,0,685
101,600000,0,0,8,1080,4,0,0,628
54,1784937,4,3,57,2065,1,4,0,1459
54,1786128,4,3,57,2163,1,4,0,1524
80,170000,1,0,37,650,1,2,0,206
16,420000,2,1,37,1050,1,3,0,597
16,400000,2,1,37,954,1,3,0,501
54,800000,2,2,82,913,0,2,0,462
54,770000,2,2,82,913,0,2,0,462
83,1244000,0,0,71,8294,4,0,0,3297
54,850000,2,1,57,1268,0,3,0,813
54,2013000,4,2,57,1830,1,3,1,1294
54,1650000,4,2,57,1496,0,3,1,1024
54,2000000,4,2,57,1830,1,4,1,1294
54,2000000,4,2,57,3000,0,5,0,1938
54,700000,2,1,82,1141,0,3,0,689
54,850000,3,1,82,1428,0,3,1,964
54,1250000,4,2,57,2713,0,4,0,1815
29,1200000,2,1,82,1238,1,3,0,783
29,1100000,2,1,82,997,0,2,0,544
29,780000,1,1,82,672,0,1,0,227
78,650000,1,1,82,667,0,1,1,222
78,650000,1,1,82,667,0,1,1,222
78,669000,1,1,82,689,0,1,1,244
78,1392000,2,1,82,1270,0,2,0,814
78,796000,1,0,82,721,0,1,1,275
78,649000,1,1,82,657,0,1,1,213
29,1400,2,2,57,1400,4,3,0,938
21,1120000,2,2,58,1636,1,4,0,1145
29,900000,3,2,57,1719,2,3,1,1216
29,850000,2,2,57,1253,0,3,0,798
78,3600000,4,2,29,2000,1,4,0,1413
54,2100000,5,2,57,2055,0,4,0,1449
2,1250000,2,2,91,1650,0,3,0,1157
40,1149200,2,1,83,689,1,1,1,244
43,5000000,4,2,57,2228,1,3,1,1554
91,2814361,7,3,75,4394,2,6,1,2529
43,1749000,1,1,82,795,0,1,0,345
43,1251800,1,1,82,569,0,1,0,137
91,2400000,1,2,83,2043,2,2,0,1443
91,1400000,3,1,83,1393,2,3,0,931
91,1100000,2,1,83,870,2,2,0,420
22,2200000,4,3,58,3203,0,4,0,2040
40,1470500,2,1,83,887,1,2,0,436
40,1936000,3,2,83,1157,1,3,0,704
22,2199882,3,0,82,1614,0,3,0,1127
19,18038160,0,0,71,40084,2,0,0,3945
78,7040760,0,0,71,30612,2,0,0,3918
42,1500000,3,1,57,1750,1,3,1,1239
78,5000000,6,0,79,5400,1,5,1,2788
101,1500000,4,3,59,3054,1,4,1,1968
29,940000,3,2,58,1467,2,3,1,1001
29,1130000,4,3,57,1799,1,3,1,1275
29,1035000,4,2,61,1710,1,3,1,1210
29,1220000,4,2,61,1974,1,3,1,1392
51,720000,3,2,58,1496,1,3,1,1024
51,435000,2,1,58,970,1,2,1,517
29,860000,5,2,58,2980,1,5,0,1931
12,500000,2,0,82,872,0,2,0,422
42,2040000,2,1,82,1457,4,2,0,992
54,1780000,4,0,58,2735,1,4,1,1826
34,388000,2,1,61,1057,1,3,0,604
34,450000,2,1,57,1068,1,3,0,615
34,415000,2,1,61,1057,1,3,0,604
37,540000,0,1,82,500,0,1,0,86
54,1850000,5,0,57,2347,1,3,1,1624
18,4500000,7,6,46,5328,1,5,1,2773
54,1199999,2,2,82,932,0,2,0,481
14,8800000,5,2,82,4157,1,4,1,2446
54,4800000,7,3,75,4000,1,6,1,2391
98,530000,2,1,86,850,2,3,0,400
8,230000,1,0,66,650,4,3,0,206
101,1500000,5,3,32,1980,1,6,0,1398
3,1220000,2,1,82,977,4,2,0,524
88,1500000,5,2,78,3200,1,4,1,2039
24,3650000,4,2,49,6000,2,4,1,2918
10,2100000,3,2,12,1872,1,4,0,1324
70,430000,2,1,61,1226,1,3,0,771
12,770000,3,0,58,1500,4,4,0,1028
12,760000,3,0,58,1467,4,4,0,1001
54,960000,3,0,58,1500,1,3,1,1028
46,675000,2,2,61,1150,4,3,0,698
2,565000,0,1,86,502,0,1,0,88
21,360000,2,2,41,867,4,3,0,417
43,1810000,3,3,83,1426,0,3,0,962
43,635000,1,0,82,576,0,1,0,143
54,870000,2,1,86,826,0,2,0,376
54,1650000,3,2,58,2020,1,3,1,1424
54,3120000,5,3,58,3632,1,4,1,2234
54,1120000,2,1,86,910,1,2,0,459
54,1450000,3,2,61,1496,1,3,1,1024
54,3000000,5,6,62,4626,1,4,0,2607
54,1200000,4,0,57,2208,0,4,0,1547
54,1600000,3,2,58,1878,0,3,1,1328
43,3600000,2,2,82,1560,0,3,0,1080
45,1098000,5,4,75,4000,4,5,0,2391
43,3700000,5,2,83,3897,0,3,1,2350
43,4290000,6,2,58,3300,0,4,1,2081
54,730000,2,2,82,1141,1,3,0,689
54,1550000,3,2,57,1497,1,3,1,1025
23,6144220,0,0,74,16169,4,0,0,3772
23,7276050,0,0,71,16169,4,0,0,3772
16,565440,3,2,57,1023,4,3,0,570
35,5700000,4,0,45,6500,1,5,0,3011
85,5300000,4,0,45,8000,1,4,1,3256
35,360000,2,0,38,1196,1,3,0,741
69,370000,2,1,37,918,1,3,0,467
23,6000000,0,0,71,14000,4,0,0,3711
23,2600000,0,0,71,12000,4,0,0,3630
73,420000,3,1,82,1092,4,4,0,640
16,630000,3,0,57,1293,4,3,1,835
35,670000,2,0,61,1164,2,2,0,711
35,890000,4,2,61,1620,2,3,1,1133
35,1430000,4,0,61,2128,1,3,1,1499
35,920000,3,2,61,1523,1,2,1,1050
85,1000000,3,2,58,2278,1,2,1,1585
85,1350000,4,2,58,2059,0,3,1,1453
85,700000,3,2,58,1355,1,3,1,894
16,848000,2,2,61,1335,1,3,1,875
35,930000,3,2,61,1523,1,2,1,1050
35,928000,3,2,61,1523,1,2,1,1050
35,920000,3,2,61,1523,1,2,1,1050
35,1000000,4,0,61,1710,1,3,1,1210
35,1350000,4,3,61,2128,0,3,2,1499
35,890000,3,0,58,1663,2,3,1,1170
35,1000000,4,0,61,1710,1,3,1,1210
35,525000,2,0,61,1130,1,3,0,678
35,1270000,4,3,61,2128,1,3,2,1499
35,1200000,4,0,61,1782,1,3,1,1261
35,1280000,4,3,58,2128,2,3,2,1499
35,1600000,4,0,58,2638,0,3,1,1774
35,1040000,4,0,61,1875,1,3,1,1326
35,1080000,4,0,61,1875,1,3,1,1326
35,1410000,3,0,61,2638,2,3,1,1774
35,1050000,4,0,61,1875,1,3,1,1326
35,520000,2,0,61,1130,1,3,0,678
35,600000,2,0,61,1130,1,3,0,678
35,870000,2,0,58,1488,1,3,1,1018
35,1000000,4,0,61,1663,1,3,1,1170
35,1150000,4,0,61,1710,0,3,1,1210
85,1600000,4,2,57,2059,4,3,1,1453
35,1000000,3,2,58,1535,0,3,1,1059
35,460000,2,1,61,1044,1,3,0,591
85,980000,2,0,58,1650,1,3,0,1157
5,620000,3,1,61,1316,1,3,0,856
38,8280000,5,4,28,5500,1,4,2,2819
91,830000,2,1,82,1010,1,3,0,557
40,1290000,0,0,82,641,4,1,1,197
54,950000,2,3,58,1550,0,3,1,1070
81,490000,0,0,82,750,4,1,1,303
54,620000,1,0,82,462,4,1,0,60
78,510000,1,1,88,435,0,1,0,45
54,2470000,5,3,58,2907,1,4,1,1897
29,1050000,2,0,82,1145,0,2,0,693
54,1000000,3,2,57,1500,0,3,1,1028
29,930000,1,0,57,1520,4,3,0,1047
45,455525,2,2,58,2,1,3,1,4
73,1361717,6,3,58,2646,2,5,1,1779
101,235000,1,1,69,640,2,2,0,196
16,500000,2,1,37,1080,1,3,0,628
42,1888000,2,1,58,1399,0,2,1,937
91,1600000,3,2,12,1800,1,4,0,1276
3,990000,2,1,84,1066,1,2,0,613
2,2250000,3,3,57,1744,0,3,1,1233
2,4200000,8,0,20,6211,1,7,1,2965
10,14800000,6,6,57,6900,1,4,2,3088
27,2400000,4,3,24,3600,1,4,1,2219
3,2780000,0,6,45,8500,2,6,0,3328
35,435000,2,1,82,775,1,1,0,326
85,960000,2,1,57,1650,1,3,0,1157
24,2650000,0,4,82,7500,2,4,1,3185
35,268000,2,0,67,750,1,3,0,303
55,1800000,3,6,75,4500,0,4,0,2568
16,700000,2,2,57,1100,1,3,0,648
71,1000000,0,0,24,1755,3,0,0,1242
21,830000,3,2,8,2500,1,4,0,1708
29,1600,2,1,57,850,1,3,0,400
27,1190000,3,2,58,1432,0,3,1,968
54,660000,1,1,82,462,0,1,0,60
73,380000,2,2,57,950,4,4,0,497
73,380000,2,2,57,950,2,4,0,497
41,930000,1,1,61,710,0,1,0,264
43,29000000,13,10,46,70000,1,13,1,3986
43,11000000,4,4,82,6397,4,6,1,2992
35,380000,2,1,82,950,1,3,0,497
3,1100000,3,2,86,1230,1,3,0,775
21,490000,2,1,86,720,0,2,0,274
3,670000,2,1,86,950,0,2,0,497
45,430000,3,2,58,1216,2,3,0,761
24,7200000,8,0,45,5000,1,6,1,2702
10,16000000,10,0,45,11600,1,6,1,3611
43,3380000,5,2,59,3433,4,5,0,2141
91,2680000,2,8,0,5700,1,3,0,2858
55,5500000,3,15,45,25306,1,4,0,3885
43,3700000,3,1,82,2543,0,3,1,1732
24,4500000,6,6,45,6360,1,6,0,2989
43,1710305,2,1,57,1159,0,2,0,706
43,1103150,1,1,61,630,0,1,0,187
85,890000,3,2,57,1700,4,4,0,1201
16,420000,2,1,57,1088,1,4,0,636
3,10000000,7,0,46,16500,0,5,1,3780
24,1658000,2,1,82,1152,1,1,1,700
43,1800000,4,0,57,1690,0,3,0,1192
43,1800000,4,0,57,1690,0,3,0,1192
43,10500,5,2,83,3897,1,3,1,2350
85,445000,3,1,57,938,0,3,0,487
73,470000,2,2,61,902,0,2,0,451
73,480000,2,1,57,1102,1,3,0,650
10,1200000,3,1,58,1561,0,3,1,1081
9,1600000,2,2,57,2095,1,3,1,1480
83,1244000,0,0,71,8294,4,0,0,3297
85,439000,2,1,57,917,2,3,0,466
21,620000,2,0,57,962,1,2,0,509
29,780000,3,2,57,1356,1,3,1,895
9,780000,2,0,82,823,0,2,0,373
40,820000,1,1,82,657,0,1,0,213
16,1100000,3,2,57,1513,1,4,1,1040
14,1190000,2,1,57,1570,0,3,1,1088
81,500000,2,0,58,1180,1,3,0,726
81,530000,2,0,58,1152,1,3,0,700
16,520000,1,1,61,667,1,2,0,222
12,1100000,4,0,57,1428,1,4,1,964
12,1150000,3,0,57,1667,0,3,0,1173
12,1100000,3,0,57,1667,0,3,0,1173
12,800000,3,0,57,1378,1,3,1,916
12,670000,1,0,57,842,0,1,0,392
12,1350000,3,2,57,1920,0,3,1,1360
12,1238000,4,0,57,1588,0,4,1,1104
22,1800000,5,0,57,2838,1,4,1,1871
12,950000,2,0,82,838,0,2,1,388
12,600000,1,1,82,880,0,1,1,430
12,890000,2,0,57,1200,0,2,0,745
12,820000,2,0,82,1250,0,2,1,795
12,730000,2,1,57,1080,0,2,1,628
12,530000,2,0,57,959,0,2,1,506
12,750000,2,0,57,1147,0,2,1,695
12,900000,3,0,57,1140,0,3,1,688
12,1340000,4,0,58,1727,0,4,1,1221
12,755000,1,0,82,606,0,1,0,165
2,620000,2,0,82,950,0,2,0,497
2,830000,2,1,82,1400,0,2,0,938
12,570000,1,0,82,468,0,1,0,65
40,415000,0,0,82,420,4,1,0,40
85,445000,2,1,58,917,0,3,0,466
98,480000,1,1,82,710,2,2,0,264
54,1080000,2,2,82,926,0,2,0,475
21,390000,2,0,41,1200,4,3,0,745
55,2520000,6,0,75,4000,0,6,1,2391
22,960000,1,0,61,1119,0,1,0,667
9,780000,2,1,83,815,1,2,0,365
35,680000,2,2,83,1094,2,3,1,642
11,220000,2,1,37,776,0,3,0,327
28,355000,2,0,61,956,1,3,0,503
43,3613500,4,2,61,3285,1,3,1,2073
43,695420,1,0,86,436,0,1,0,46
10,2456300,5,2,58,3509,1,4,1,2178
43,1350000,1,2,86,925,1,1,0,474
54,1450000,4,2,58,3200,0,3,1,2039
43,1085700,2,1,61,1551,2,2,0,1071
43,1500000,2,1,86,1074,0,2,1,621
43,4000000,3,2,58,2250,1,3,1,1570
43,2480000,2,1,86,1076,1,1,1,623
43,2357250,3,2,61,2245,1,3,1,1565
22,1430000,1,1,86,1131,1,1,0,679
43,2400000,4,3,83,3311,1,4,1,2088
43,1300000,2,1,61,1076,0,2,1,623
43,5600000,4,2,86,2195,1,3,1,1538
43,1550000,4,2,61,2098,1,3,1,1482
43,2967000,4,1,83,2473,0,3,1,1692
10,950000,2,1,86,1098,0,2,0,646
10,1500000,2,1,83,1098,0,2,0,646
43,1050000,2,1,61,1140,0,2,0,688
54,3234540,5,3,61,3478,1,4,1,2162
10,1100000,2,1,61,1180,0,2,0,726
43,2650000,4,2,83,2345,1,4,1,1622
43,4869700,5,3,61,4427,1,5,1,2541
22,1100000,2,1,61,1298,0,2,0,839
22,1500000,4,1,58,1900,0,3,1,1346
43,1800000,4,2,86,2200,1,3,1,1541
101,470000,2,1,41,998,1,3,0,545
73,1150000,3,0,58,1980,2,3,0,1398
21,1028888,4,2,18,2180,1,3,1,1533
55,5500000,7,0,46,10160,0,7,1,3528
16,680000,2,2,83,791,1,2,0,341
11,325000,2,1,61,860,1,3,0,410
16,520000,3,2,61,1003,1,3,0,550
14,820000,1,0,86,858,0,1,0,408
22,1000000,2,1,86,943,0,1,0,491
3,700000,2,1,86,911,0,1,0,460
3,880000,2,2,86,1066,0,2,0,613
73,428000,2,2,82,918,1,3,1,467
3,1280000,2,1,82,880,0,2,0,430
5,300000,2,1,82,918,4,3,0,467
88,1880000,7,0,75,3700,0,6,1,2271
81,520000,2,2,61,1188,1,3,0,733
43,1050000,1,0,82,764,4,1,0,315
43,1220000,1,1,83,635,0,1,1,192
85,2380000,4,2,78,3000,1,5,1,1938
21,673600,2,2,58,1195,2,3,1,740
3,2290000,4,0,49,5000,2,4,0,2702
16,375000,2,1,57,1222,1,3,0,767
51,378000,2,1,61,1057,1,3,0,604
54,750000,2,0,86,1088,0,3,0,636
16,1539100,6,4,20,2200,1,6,1,1541
73,380000,2,2,57,950,4,3,1,497
81,376000,2,0,82,800,4,2,0,350
5,435000,2,2,57,1076,4,3,1,623
35,2300,2,2,85,814,1,2,0,364
70,540000,2,1,82,948,4,3,0,495
21,350000,1,1,37,732,1,2,0,286
85,450000,1,1,82,578,4,1,0,145
43,1865000,3,1,57,1232,1,3,0,777
43,1634000,2,1,57,1031,1,3,0,578
43,1366000,2,1,57,871,0,2,0,421
43,1799000,2,1,57,1154,1,2,1,702
43,2370000,2,2,57,1502,1,3,0,1029
43,1390000,2,1,57,753,1,2,0,306
43,1370000,2,1,57,753,1,2,0,306
43,1468000,2,1,57,867,1,2,0,417
43,1120000,1,1,57,630,1,1,0,187
73,3300000,8,4,49,4500,1,6,1,2568
3,2990000,7,6,49,5930,1,5,2,2902
73,235000,2,1,61,845,2,3,0,395
34,600000,2,1,58,1275,1,3,0,819
85,525000,2,1,86,715,0,2,0,269
81,499000,2,2,57,1184,1,3,0,729
80,390000,2,1,41,904,1,3,0,453
21,285000,2,1,60,861,1,3,0,411
16,518000,2,2,57,1100,4,3,1,648
21,459000,2,2,58,1195,4,3,0,740
80,340000,2,2,57,855,4,2,0,405
16,460000,2,2,61,1088,1,4,0,636
43,1700000,2,1,82,1496,0,3,0,1024
54,2850000,5,0,57,3169,1,4,1,2025
19,2200000,5,3,57,3253,0,4,1,2060
43,600000,1,0,86,411,0,1,0,36
46,1100000,4,2,58,1700,0,3,1,1201
16,522000,2,2,57,1100,4,3,0,648
19,14800000,7,0,45,11000,1,7,1,3588
73,490000,2,2,82,1113,0,3,0,661
73,500000,2,2,61,1313,4,4,0,853
73,510000,2,1,58,1450,4,4,0,985
35,330000,2,0,82,950,1,3,0,497
16,428000,2,1,37,1151,0,3,0,699
35,898000,3,2,57,1663,4,3,1,1170
21,673600,2,2,58,1195,2,3,1,740
16,400000,2,2,61,1091,1,3,0,639
35,780000,2,2,57,1395,4,3,0,933
35,430000,2,2,82,883,1,3,0,432
21,4500000,6,7,49,5000,1,5,2,2702
21,2480000,3,0,46,10500,2,4,0,3560
55,1159000,0,0,52,6103,4,0,0,2942
16,705000,2,2,57,1300,0,3,0,841
73,330000,1,1,86,380,1,1,0,28
54,2000000,4,2,58,2020,0,3,1,1424
54,2788000,4,3,82,2305,1,3,1,1603
69,450000,2,1,41,1165,0,3,0,712
101,350000,3,1,58,1000,1,3,1,547
21,320000,2,1,57,903,0,3,0,452
35,815000,3,2,57,1578,0,3,0,1096
80,500000,2,1,57,1100,0,3,0,648
21,1600000,7,0,45,5332,1,5,1,2774
22,1600000,2,0,82,1131,1,1,0,679
43,4900000,4,2,57,2250,1,3,1,1570
21,1830000,7,0,45,5482,1,5,0,2817
21,2800000,7,0,45,9025,1,7,0,3392
21,1400000,4,0,45,5232,1,5,0,2751
21,1200000,4,0,75,3961,1,6,0,2376
81,350000,2,1,82,850,0,2,0,400
21,4180000,6,0,49,7800,0,6,0,3225
21,568000,3,0,57,1347,1,3,0,887
21,540000,2,1,57,1394,1,3,1,932
70,810000,3,1,57,1186,1,3,0,731
16,900000,3,0,57,1513,1,4,1,1040
21,1500000,5,0,12,1960,2,4,1,1385
69,405000,1,0,86,713,4,2,0,267
54,2850000,5,2,57,3169,4,4,1,2025
43,4000000,4,3,57,2250,1,3,1,1570
80,1000000,5,3,58,2024,1,3,1,1428
91,2970000,7,0,46,15026,4,8,0,3735
28,81000,1,0,69,506,4,2,0,91
73,410000,2,2,57,950,4,4,0,497
80,399000,2,0,57,1129,1,3,0,677
3,1980000,7,0,79,3520,1,5,1,2183
54,2000000,5,2,58,2498,0,3,1,1707
54,2005300,5,2,58,2498,1,3,1,1707
29,1430000,3,0,57,2955,4,4,1,1920
91,900000,2,1,61,1470,1,3,0,1004
91,950000,3,1,61,1500,0,3,0,1028
101,1000000,3,0,18,2500,1,5,0,1708
16,995000,2,2,61,1440,1,3,1,975
16,1110000,4,4,57,1772,1,4,1,1254
73,420000,3,1,58,1335,2,4,0,875
21,420000,2,0,38,1088,4,3,0,636
21,620000,2,2,61,1286,1,3,0,829
73,470000,3,1,61,1331,1,4,0,871
35,948000,4,2,58,1710,1,3,1,1210
16,490000,2,2,61,1224,0,3,0,769
35,2000,2,2,57,1086,1,3,0,634
43,1200000,1,0,82,569,0,1,0,137
81,1020000,4,4,24,2600,1,5,1,1760
35,660000,2,2,82,1094,3,3,1,642
35,700000,2,1,83,953,1,3,0,500
101,530000,3,2,58,1267,1,3,0,812
28,310000,2,2,41,886,1,3,0,435
85,630000,2,2,58,1110,0,3,0,658
85,680000,2,2,57,1110,0,3,0,658
21,618000,2,1,83,871,1,3,0,421
21,395000,2,1,86,950,1,3,0,497
21,618000,2,2,83,914,1,3,0,463
74,827000,3,3,58,1491,1,4,0,1020
21,2990000,6,4,79,5070,1,5,1,2711
21,2478000,0,0,72,8400,2,0,0,3318
21,568000,3,2,58,1376,1,3,1,914
81,450000,2,1,57,855,4,2,0,405
78,550000,1,1,82,560,0,1,0,129
85,1500000,3,0,12,2112,1,4,0,1491
91,1550000,3,2,82,1442,1,2,1,977
91,2820000,2,2,82,2426,4,3,0,1668
12,1100000,3,2,57,1678,0,3,0,1183
88,2992500,0,0,74,19950,4,0,0,3833
27,2990000,5,3,20,3500,1,3,2,2175
101,850000,2,2,57,1389,1,3,0,927
81,468888,1,2,82,850,1,1,0,400
70,750000,3,2,58,1630,0,4,0,1140
91,1680000,3,2,12,1900,0,4,0,1346
67,450000,1,2,86,575,1,2,0,142
35,740000,2,0,57,1092,0,4,0,640
27,3350000,4,0,24,4306,1,4,1,2498
43,870000,2,0,82,761,0,1,0,312
43,800000,2,0,82,761,0,1,0,312
43,16000000,0,0,82,10500,4,0,0,3560
43,2100000,2,0,82,1345,0,2,0,885
43,825000,2,0,82,761,1,1,0,312
43,2000000,2,0,82,1345,0,2,0,885
43,1450000,3,0,82,1387,1,3,0,925
43,830000,2,0,82,753,2,1,0,306
43,1800000,3,0,82,1347,1,3,0,887
43,903600,2,0,82,761,2,1,0,312
43,1050000,2,0,82,753,1,1,0,306
43,1239600,2,0,82,1033,2,2,0,580
43,1291250,2,0,82,1033,1,2,0,580
43,1200000,2,0,82,753,0,1,0,306
43,2720000,2,0,82,1700,1,7,0,1201
43,3255000,3,0,82,2100,1,4,0,1485
51,440000,2,2,61,1075,1,3,0,622
101,949050,3,2,58,1637,2,3,0,1146
54,2850000,7,4,57,4550,1,6,1,2582
101,530000,3,2,83,1030,1,4,0,577
74,360000,2,1,41,986,2,3,0,533
46,130000,1,0,69,549,4,2,0,121
73,500000,2,1,58,904,2,2,0,453
36,530000,2,1,58,1100,1,3,0,648
9,540000,2,1,60,900,4,3,0,449
12,500000,2,1,61,952,1,2,1,499
54,820000,2,1,61,1216,0,3,0,761
73,590000,2,2,57,1600,4,5,0,1115
12,650000,1,1,57,822,0,1,0,372
12,640000,1,1,57,822,0,1,0,372
10,590000,1,1,82,441,4,1,0,50
41,795000,1,1,57,710,4,1,1,264
85,339000,2,1,37,829,2,3,0,379
69,600000,2,1,61,1124,2,3,0,672
73,400000,2,2,57,950,1,4,0,497
54,1496000,4,2,61,1496,1,3,1,1024
43,1650000,3,2,60,1905,0,3,1,1349
3,1200000,2,0,61,1300,1,2,1,841
16,597000,2,2,61,1500,2,3,0,1028
16,656000,2,3,61,1550,2,4,0,1070
35,690000,1,0,58,555,0,1,0,126
16,599000,2,2,61,1500,2,3,0,1028
35,780000,2,0,58,708,0,2,0,262
43,2050000,4,2,83,1800,0,3,0,1276
43,1998000,2,1,82,1299,0,2,1,840
54,2300000,4,3,57,2700,4,3,2,1808
16,690000,2,1,86,971,1,3,0,518
42,2100000,4,2,58,2886,0,4,1,1890
42,2100000,4,2,58,2886,1,4,1,1890
42,1250000,3,1,58,1432,0,2,1,968
42,1530000,1,1,86,1087,1,1,1,635
42,1500000,1,1,86,1087,1,1,1,635
42,1200000,3,1,58,1432,0,2,1,968
42,1200000,3,1,58,1432,0,3,1,968
42,1500000,3,1,58,1584,0,3,0,1101
42,1584000,3,1,58,1584,0,3,0,1101
42,1450000,1,1,86,1087,0,1,1,635
42,2200000,4,2,58,2886,1,4,1,1890
42,1450000,3,1,58,1432,0,2,1,968
42,1580000,1,1,86,1087,1,1,1,635
42,1510000,2,1,83,1119,0,1,0,667
42,1150000,1,1,58,898,0,1,1,447
42,1250000,2,1,58,1119,0,2,0,667
42,1430000,3,1,58,1584,0,3,0,1101
42,2500000,5,2,58,2818,0,4,1,1861
42,1500000,3,1,61,1584,0,3,0,1101
42,1190000,1,2,61,913,0,1,1,462
42,1200000,1,1,58,898,0,1,1,447
42,1090000,1,1,61,913,0,1,1,462
42,2080000,3,1,86,1485,1,2,0,1016
42,2050000,3,1,83,1464,0,2,0,999
42,1430000,3,1,58,1584,0,3,0,1101
42,1450000,3,1,58,1459,0,2,1,994
42,2100000,5,2,61,2818,0,5,0,1861
42,2250000,5,3,58,2961,0,5,0,1923
42,1580000,3,1,61,1584,0,3,0,1101
42,1400000,3,1,61,1441,0,2,1,976
42,1490000,3,1,58,1584,0,3,0,1101
42,1490000,3,1,61,1584,0,3,0,1101
42,1330000,3,1,61,1543,0,2,1,1065
42,1450000,3,1,61,1584,0,3,0,1101
42,1490000,3,1,61,1459,0,2,1,994
42,1750000,3,1,58,1544,0,3,0,1066
42,1600000,3,1,58,1459,0,2,1,994
42,1950000,3,1,86,1485,0,2,0,1016
42,1200000,2,1,58,1119,0,2,0,667
42,1300000,2,1,61,1119,0,2,0,667
42,1390000,3,1,61,1441,0,2,1,976
42,2110000,3,1,83,1625,1,2,1,1136
42,2440000,3,1,83,1625,1,2,1,1136
42,2150000,3,1,83,1625,1,2,1,1136
42,1800000,3,1,83,1464,1,2,0,999
42,1460000,2,1,86,1087,1,1,1,635
42,2670000,5,2,86,2227,1,3,0,1553
42,2600000,4,2,86,1787,0,3,0,1266
42,1640000,2,1,83,1259,0,1,1,804
42,1780000,1,1,83,1259,0,1,1,804
42,2150000,3,1,86,1485,0,2,0,1016
42,1500000,1,1,86,1087,1,1,1,635
42,1890000,3,1,83,1399,0,2,0,937
42,1570000,2,1,83,1399,0,2,0,937
42,2000000,3,1,83,1399,0,2,0,937
42,1630000,1,1,86,1087,1,1,1,635
42,1700000,3,1,61,1584,0,3,0,1101
42,1550000,3,1,58,1584,0,3,0,1101
42,2500000,3,1,86,1787,1,2,0,1266
42,1400000,1,1,86,1087,0,1,1,635
42,1700000,3,1,86,1485,0,2,0,1016
42,1520000,1,1,86,1087,1,1,1,635
42,2600000,5,2,86,1787,0,3,0,1266
42,2230000,3,1,86,1485,0,2,0,1016
42,1790000,1,1,83,1259,1,1,1,804
42,1300000,3,2,61,1441,0,2,1,976
42,1200000,2,1,58,1135,0,2,0,683
42,980000,1,1,61,913,0,1,1,462
